codigo;nome;preco;imagem;link
"CKV5013";"CONJUNTO COM CHAVE ISOLADA 14 EM 1 1000V";"R$ 69,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_505401-580x435.JPG?version=2026012611565104122024082524";"https://camargoebarros.futurasistemas.com.br/3557-CONJUNTO-COM-CHAVE-ISOLADA-14-EM-1-1000V-CKV5013"
"BOM-3220";"CONJUNTO COM CHAVE CANHÃO SOQUETE C/7 PCS";"R$ 22,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_498401-580x435.PNG?version=2025040510304004122024082524";"https://camargoebarros.futurasistemas.com.br/3494-CONJUNTO-COM-CHAVE-CANHAO-SOQUETE-C-7-PCS-BOM-3220"
"BOM-3120";"CONJUNTO COM CHAVE DE FENDA E PHILIPS CABO EMBORRACHADO 6 PCS";"R$ 25,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_471501-580x435.PNG?version=2025011412251004122024082524";"https://camargoebarros.futurasistemas.com.br/3300-CONJUNTO-COM-CHAVE-DE-FENDA-E-PHILIPS-CABO-EMBORRACHADO-6-PCS--BOM-3120"
"BOM-3111";"CONJUNTO COM CHAVE DE FENDA E PHILIPS C/ 4 PCS CABO EMBORRACHADO";"R$ 15,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_471301-580x435.PNG?version=2025061111581904122024082524";"https://camargoebarros.futurasistemas.com.br/2403-CONJUNTO-COM-CHAVE-DE-FENDA-E-PHILIPS-C-4-PCS-CABO-EMBORRACHADO-BOM-3111"
"BOM-3121";"CONJUNTO COM CHAVE DE FENDA E PHILIPS C/ 7 PCS CABO DE IMPACTO";"R$ 29,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_499501-580x435.PNG?version=2025090518014904122024082524";"https://camargoebarros.futurasistemas.com.br/3504-CONJUNTO-COM-CHAVE-DE-FENDA-E-PHILIPS-C-7-PCS-CABO-DE-IMPACTO-BOM-3121"
"BAR-58315-5";"CONJUNTO COM CHAVE DE FENDA E PHILIPS C/6";"R$ 13,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_336501-580x435.JPG?version=2023083013105104122024082524";"https://camargoebarros.futurasistemas.com.br/2424-CONJUNTO-COM-CHAVE-DE-FENDA-E-PHILIPS-C-6-BAR-58315-5"
"BAR-316001-18";"CONJUNTO COM CHAVE DE FENDA, PHILIPS 4 PÇS";"R$ 13,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_535401-580x435.JPG?version=2025101110010604122024082524";"https://camargoebarros.futurasistemas.com.br/3762-CONJUNTO-COM-CHAVE-DE-FENDA-PHILIPS-4-PCS-BAR-316001-18"
"9TH";"CONJUNTO COM CHAVE TORX T-10 A T-40 C/ 7 PCS CABO EMBORRACHADO EDA";"R$ 58,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_449801-580x435.PNG?version=2024110814414304122024082524";"https://camargoebarros.futurasistemas.com.br/3126-CONJUNTO-COM-CHAVE-TORX-T-10-A-T-40-C-7-PCS-CABO-EMBORRACHADO-EDA-9TH"
"BOM-3116";"CONJUNTO DE CHAVE DE FENDA PONTA DUPLA MAGNETICA EXTENSIVE 11 EM 1";"R$ 19,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_509401-580x435.JPG?version=2025052716540904122024082524";"https://camargoebarros.futurasistemas.com.br/3580-CONJUNTO-DE-CHAVE-DE-FENDA-PONTA-DUPLA-MAGNETICA-EXTENSIVE-11-EM-1--BOM-3116"
"BOM-3117";"CONJUNTO DE CHAVE DE FENDA PONTA DUPLA MAGNETICA ISOLADA ELETRICA 15 EM 1";"R$ 32,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_468501-580x435.PNG?version=2025100110112004122024082524";"https://camargoebarros.futurasistemas.com.br/3278-CONJUNTO-DE-CHAVE-DE-FENDA-PONTA-DUPLA-MAGNETICA-ISOLADA-ELETRICA-15-EM-1-BOM-3117"
"BOM-5203";"CONJUNTO DE EXTRATOR DE PARAFUSOS C/ 5 PCS 4~15MM";"R$ 9,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_522701-580x435.JPG?version=2025080211030204122024082524";"https://camargoebarros.futurasistemas.com.br/3678-CONJUNTO-DE-EXTRATOR-DE-PARAFUSOS-C-5-PCS-4-15MM-BOM-5203"
"BOM-5205";"CONJUNTO DE EXTRATOR DE PARAFUSOS C/ 8 PCS 4~22 MM";"R$ 35,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_512701-580x435.JPG?version=2025100111130504122024082524";"https://camargoebarros.futurasistemas.com.br/3608-CONJUNTO-DE-EXTRATOR-DE-PARAFUSOS-C-8-PCS-4-22-MM-BOM-5205"
"BOM-3601";"CONJUNTO DE MINI SERRAS";"R$ 18,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_416101-580x435.PNG?version=2025081516143404122024082524";"https://camargoebarros.futurasistemas.com.br/2277-CONJUNTO-DE-MINI-SERRAS-BOM-3601"
"AR0220";"CONJUNTO LAMINA DE SERRA COM 3 PCS 300M STARTOOLS";"R$ 4,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_340801-580x435.PNG?version=2026011711421004122024082524";"https://camargoebarros.futurasistemas.com.br/2451-CONJUNTO-LAMINA-DE-SERRA-COM-3-PCS-300M-STARTOOLS-AR0220"
"BOM-5136";"CONJUNTO LAMINA DE SERRA SABRE COM 2 PCS 300MM AÇO RAPIDO M2";"R$ 27,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_532701-580x435.JPG?version=2025100111055004122024082524";"https://camargoebarros.futurasistemas.com.br/3746-CONJUNTO-LAMINA-DE-SERRA-SABRE-COM-2-PCS-300MM-ACO-RAPIDO-M2-BOM-5136"
"BOM-5131";"CONJUNTO LAMINA DE SERRA SABRE COM 2 PCS";"R$ 7,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_492101-580x435.PNG?version=2025032215460704122024082524";"https://camargoebarros.futurasistemas.com.br/3454-CONJUNTO-LAMINA-DE-SERRA-SABRE-COM-2-PCS-BOM-5131"
"BOM-5134";"CONJUNTO LAMINA DE SERRA TICO TICO COM 5 PCS 152MM";"R$ 9,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_533101-580x435.JPG?version=2025100117390404122024082524";"https://camargoebarros.futurasistemas.com.br/3745-CONJUNTO-LAMINA-DE-SERRA-TICO-TICO-COM-5-PCS-152MM-BOM-5134"
"BOM-5130";"CONJUNTO LAMINA DE SERRA TICO TICO COM 5 PCS";"R$ 4,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_492001-580x435.PNG?version=2026011518074304122024082524";"https://camargoebarros.futurasistemas.com.br/3453-CONJUNTO-LAMINA-DE-SERRA-TICO-TICO-COM-5-PCS-BOM-5130"
"BOM";":5133 CONJUNTO LAMINA DE SERRA TICO-TICO PARA CORTE DE FERRO COM 5 PCS";"R$ 8,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_549601-580x435.JPG?version=2026021215053804122024082524";"https://camargoebarros.futurasistemas.com.br/3841-CONJUNTO-LAMINA-DE-SERRA-TICO-TICO-PARA-CORTE-DE-FERRO-COM-5-PCS-BOM-5133"
"CT0126";"CORDA PARA VARAL 10M X 3MM CLEAN TECH";"R$ 2,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_513601-580x435.JPG?version=2025070216143504122024082524";"https://camargoebarros.futurasistemas.com.br/3617-CORDA-PARA-VARAL-10M-X-3MM-CLEAN-TECH-CT0126"
"CT0127";"CORDA PARA VARAL 15M X 3MM CLEAN TECH";"R$ 3,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_513701-580x435.JPG?version=2025070216144104122024082524";"https://camargoebarros.futurasistemas.com.br/3618-CORDA-PARA-VARAL-15M-X-3MM-CLEAN-TECH-CT0127"
"CT0131";"CORDA PARA VARAL 30M X 5MM CLEAN TECH";"R$ 12,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_491401-580x435.JPG?version=2025070215565904122024082524";"https://camargoebarros.futurasistemas.com.br/3452-CORDA-PARA-VARAL-30M-X-5MM-CLEAN-TECH-CT0131"
"SR1041";"CORRENTE PARA MINI MOTOSSERRA ELETRICA 12'";"R$ 14,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_566701-580x435.JPG?version=2026052010083104122024082524";"https://camargoebarros.futurasistemas.com.br/3979-CORRENTE-PARA-MINI-MOTOSSERRA-ELETRICA-12-SR1041"
"BOM-5620";"CORRENTE PARA MINI MOTOSSERRA ELETRICA 4'";"R$ 5,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_481101-580x435.PNG?version=2025080118295904122024082524";"https://camargoebarros.futurasistemas.com.br/3375-CORRENTE-PARA-MINI-MOTOSSERRA-ELETRICA-4-BOM-5620"
"BOM-5621";"CORRENTE PARA MINI MOTOSSERRA ELETRICA 6'";"R$ 8,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_481201-580x435.PNG?version=2025091016473804122024082524";"https://camargoebarros.futurasistemas.com.br/3376-CORRENTE-PARA-MINI-MOTOSSERRA-ELETRICA-6-BOM-5621"
"AR0741";"CORRENTE PARA MINI MOTOSSERRA ELETRICA 6' STARTOOLS";"R$ 14,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_465301-580x435.PNG?version=2024120710574304122024082524";"https://camargoebarros.futurasistemas.com.br/2832-CORRENTE-PARA-MINI-MOTOSSERRA-ELETRICA-6-STARTOOLS-AR0741"
"BOM-5622";"CORRENTE PARA MINI MOTOSSERRA ELETRICA 8'";"R$ 10,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_481301-580x435.PNG?version=2026031813090004122024082524";"https://camargoebarros.futurasistemas.com.br/3377-CORRENTE-PARA-MINI-MOTOSSERRA-ELETRICA-8-BOM-5622"
"BOM-5625";"CORRENTE PARA MOTOSSERRA 20"";"R$ 19,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_506001-580x435.JPG?version=2026032615423604122024082524";"https://camargoebarros.futurasistemas.com.br/3560-CORRENTE-PARA-MOTOSSERRA-20-BOM-5625"
"BOM-6301";"CRONÔMETRO DIGITAL DE MÃO COM BÚSULA";"R$ 14,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_479401-580x435.PNG?version=2025022616244704122024082524";"https://camargoebarros.futurasistemas.com.br/3362-CRONOMETRO-DIGITAL-DE-MAO-COM-BUSULA-BOM-6301"
"BAR-318003-3";"DESEMPENADEIRA DE AÇO DENTADA";"R$ 9,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_507401-580x435.PNG?version=2025051616140004122024082524";"https://camargoebarros.futurasistemas.com.br/3566-DESEMPENADEIRA-DE-ACO-DENTADA-BAR-318003-3"
"BAR-318000-4";"DESEMPENADEIRA DE AÇO DENTADA BAR-318004-4 DESEMPENADEIRA DE AÇO DENTADA BAR-318004-4";"R$ 9,50";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_400901-580x435.PNG?version=2025051616140804122024082524";"https://camargoebarros.futurasistemas.com.br/2822-DESEMPENADEIRA-DE-ACO-DENTADA-BAR-318004-4"
"BOM-1566";"DESEMPENADEIRA DE AÇO INOX LISA 40CM PARA MASSA CORRIDA";"R$ 32,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_521601-580x435.JPG?version=2025080110364004122024082524";"https://camargoebarros.futurasistemas.com.br/3669-DESEMPENADEIRA-DE-ACO-INOX-LISA-40CM-PARA-MASSA-CORRIDA-BOM-1566"
"B0M-9625";"DESEMPENADEIRA DE PAREDE PARA REBOCO 127V 1200W BOM-9625 DESEMPENADEIRA DE PAREDE PARA REBOCO 127V 1200W BOM-9625";"R$ 410,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_556901-580x435.JPG?version=2026031918481704122024082524";"https://camargoebarros.futurasistemas.com.br/3904-DESEMPENADEIRA-DE-PAREDE-PARA-REBOCO-127V-1200W-BOM-9625"
"BOM-9626";"DESEMPENADEIRA DE PAREDE PARA REBOCO 220V 1200W";"R$ 410,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_556601-580x435.JPG?version=2026031918472904122024082524";"https://camargoebarros.futurasistemas.com.br/3903-DESEMPENADEIRA-DE-PAREDE-PARA-REBOCO-220V-1200W-BOM-9626"
"9GG";"DESFORCIMETRO (TORQUEADOR) TC 58 - 580KGF EDA";"R$ 355,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_437601-580x435.PNG?version=2024090315012204122024082524";"https://camargoebarros.futurasistemas.com.br/3077-DESFORCIMETRO-TORQUEADOR-TC-58--580KGF-EDA-9GG-013608"
"30029";"DESINTUPIDOR DE TUBULAÇÃO DE 5 METROS";"R$ 14,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_327401-580x435.PNG?version=2025092710032904122024082524";"https://camargoebarros.futurasistemas.com.br/2357-DESINTUPIDOR-DE-TUBULACAO-DE-5-METROS-30029"
"BOM-7512";"DESINTUPIDOR FLEXIVEL COM GARRA 1.6 MTS PARA CONOS PIAS";"R$ 7,00";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_525201-580x435.JPG?version=2025081112040004122024082524";"https://camargoebarros.futurasistemas.com.br/3686-DESINTUPIDOR-FLEXIVEL-COM-GARRA-1-6-MTS-PARA-CONOS-PIAS-BOM-7512"
"BOM-5835";"DISCO BOINA DE ESPUMA 6" 30MM X150MM";"R$ 6,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_553301-580x435.JPG?version=2026030911470604122024082524";"https://camargoebarros.futurasistemas.com.br/3872-DISCO-BOINA-DE-ESPUMA-6-30MM-X150MM-BOM-5835"
"BOM-5827";"DISCO BOINA DE ESPUMA ONDULADA 6" 25MM X150MM";"R$ 4,30";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_553101-580x435.JPG?version=2026030911410604122024082524";"https://camargoebarros.futurasistemas.com.br/3870-DISCO-BOINA-DE-ESPUMA-ONDULADA-6-25MM-X150MM-BOM-5827"
"BOM-5831";"DISCO BOINA DE ESPUMA ONDULADA 6" 45MM X150MM";"R$ 9,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_553201-580x435.JPG?version=2026030911411304122024082524";"https://camargoebarros.futurasistemas.com.br/3871-DISCO-BOINA-DE-ESPUMA-ONDULADA-6-45MM-X150MM-BOM-5831"
"BOM-5823";"DISCO BOINA PARA POLIMENTO FELTRO DE LÃ 6" 150MM";"R$ 4,20";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_553001-580x435.JPG?version=2026030911410204122024082524";"https://camargoebarros.futurasistemas.com.br/3869-DISCO-BOINA-PARA-POLIMENTO-FELTRO-DE-LA-6-150MM-BOM-5823"
"BOM-5564";"DISCO CURVO PARA MADEIRA 4,5" 115MM";"R$ 11,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_565101-580x435.JPG?version=2026043018502304122024082524";"https://camargoebarros.futurasistemas.com.br/3963-DISCO-CURVO-PARA-MADEIRA-4-5-115MM-BOM-5564"
"406119";"DISCO CURVO PARA MADEIRA ROÇADEIRA 9" 230MM GOLFIELD";"R$ 39,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_515101-580x435.JPG?version=2025090910324504122024082524";"https://camargoebarros.futurasistemas.com.br/3632-DISCO-CURVO-PARA-MADEIRA-ROCADEIRA-9-230MM-GOLFIELD-406119"
"BOM-5108";"DISCO DE CORTAR AÇO-FERRO 107 X 1.2 X 16 MM COM 10 PCS";"R$ 11,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_441401-580x435.PNG?version=2026021209515104122024082524";"https://camargoebarros.futurasistemas.com.br/3088-DISCO-DE-CORTAR-ACO-FERRO-107-X-1-2-X-16-MM-COM-10-PCS-BOM-5108"
"AR0134";"DISCO DE CORTAR AÇO-FERRO 115 X 1.0 X 22.2 MM COM 10 PCS";"R$ 11,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_375601-580x435.PNG?version=2026040116285004122024082524";"https://camargoebarros.futurasistemas.com.br/2268-DISCO-DE-CORTAR-ACO-FERRO-115-X-1-0-X-22-2-MM-COM-10-PCS-AR0134"
"BOM-5142";"DISCO DE CORTAR AÇO-FERRO 7" 180 X 3.0 X 22.2 MM COM 5 PCS";"R$ 26,90";"https://camargoebarros.futurasistemas.com.br/image/cache/watermark/data/eftr/Img_ftr_rp_546001-580x435.JPG?version=2026042812362304122024082524";"https://camargoebarros.futurasistemas.com.br/3810-DISCO-DE-CORTAR-ACO-FERRO-7-180-X-3-0-X-22-2-MM-COM-5-PCS-BOM-5142"
